id,league,max_value_age,start_age,end_age,prime_duration,threshold_value,threshold_pct,skip_before_used,skip_after_used
MLB-alcides-escobar-00,MLB,27,27,27,1,2.256002,70,FALSE,FALSE
MLB-alec-bohm-00,MLB,27,27,27,1,2.1061544,70,FALSE,FALSE
MLB-alejandro-de-aza-00,MLB,29,28,29,2,1.4621799,70,FALSE,FALSE
MLB-alejandro-kirk-00,MLB,23,23,23,1,2.4870696,70,FALSE,FALSE
MLB-alex-avila-00,MLB,24,24,24,1,2.8862537999999995,70,FALSE,FALSE
MLB-alex-bregman-00,MLB,25,24,25,2,5.722142999999999,70,FALSE,FALSE
MLB-alex-cintron-00,MLB,24,24,24,1,0.7445099000000001,70,FALSE,FALSE
MLB-alex-claudio-00,MLB,25,25,25,1,1.1099964,70,FALSE,FALSE
MLB-alex-cobb-00,MLB,34,34,34,1,1.4116875999999998,70,TRUE,TRUE
MLB-alex-cora-00,MLB,26,26,26,1,1.157341,70,FALSE,FALSE
MLB-alex-gonzalez-00,MLB,23,23,24,2,1.2326561999999999,70,FALSE,FALSE
MLB-alex-gonzalez-01,MLB,33,33,33,1,1.6145799999999997,70,FALSE,FALSE
MLB-alex-gordon-00,MLB,27,27,30,4,4.106833399999999,70,FALSE,FALSE
MLB-alex-jackson-00,MLB,24,23,24,2,-0.0541683,70,FALSE,FALSE
MLB-alex-ochoa-00,MLB,28,27,28,2,0.8318667999999998,70,FALSE,FALSE
MLB-alex-reyes-00,MLB,21,21,21,1,0.2347912,70,FALSE,TRUE
MLB-alex-rios-00,MLB,27,26,27,2,3.2825403,70,FALSE,FALSE
MLB-alex-rodriguez-00,MLB,26,24,27,4,6.8613504999999995,70,FALSE,FALSE
MLB-alex-verdugo-00,MLB,25,25,25,1,1.1379488,70,FALSE,FALSE
MLB-alex-wood-00,MLB,23,23,27,5,1.3262266999999999,70,FALSE,TRUE
MLB-alexi-amarista-00,MLB,25,25,25,1,0.17620539999999985,70,FALSE,FALSE
MLB-alexi-casilla-00,MLB,23,23,23,1,0.4356144999999999,70,FALSE,FALSE
MLB-alfonso-soriano-00,MLB,26,26,27,2,3.6486402,70,FALSE,FALSE
MLB-allen-watson-00,MLB,25,25,26,2,0.5832905,70,TRUE,TRUE
MLB-allen-webster-00,MLB,24,24,29,6,-0.0337971,70,TRUE,TRUE
MLB-amaury-telemaco-00,MLB,24,24,24,1,0.26827049999999997,70,TRUE,FALSE
MLB-amed-rosario-00,MLB,26,25,26,2,1.981141,70,FALSE,FALSE
MLB-anbal-snchez-00,MLB,29,29,29,1,2.2721519,70,FALSE,TRUE
MLB-anderson-hernandez-00,MLB,26,25,26,2,0.048164599999999974,70,TRUE,FALSE
MLB-andrelton-simmons-00,MLB,27,27,28,2,3.2235155,70,FALSE,FALSE
MLB-andrew-benintendi-00,MLB,23,23,23,1,2.672795399999999,70,FALSE,FALSE
MLB-andrew-cashner-00,MLB,26,26,26,1,1.4182502999999997,70,FALSE,TRUE
MLB-andrew-heaney-00,MLB,27,27,27,1,1.137108,70,TRUE,TRUE
MLB-andrew-lorraine-00,MLB,26,24,26,3,0.11412190000000001,70,TRUE,TRUE
MLB-andrew-mccutchen-00,MLB,26,25,28,4,5.476863,70,FALSE,FALSE
MLB-andrew-miller-00,MLB,31,31,32,2,1.8303777,70,FALSE,FALSE
MLB-andrew-stevenson-00,MLB,26,25,26,2,0.05584579999999997,70,FALSE,FALSE
MLB-andrew-velazquez-00,MLB,27,27,27,1,0.04250340000000001,70,TRUE,FALSE
MLB-andrs-blanco-00,MLB,31,31,31,1,0.5434060999999998,70,TRUE,FALSE
MLB-andrs-gimnez-00,MLB,23,23,23,1,3.8673183999999994,70,FALSE,FALSE
MLB-andrs-muoz-00,MLB,23,23,23,1,1.1688992999999999,70,TRUE,FALSE
MLB-andruw-jones-00,MLB,28,28,29,2,5.277218099999999,70,FALSE,FALSE
MLB-andy-laroche-00,MLB,25,25,25,1,1.2043216999999997,70,FALSE,FALSE
MLB-andy-marte-00,MLB,22,22,22,1,0.006330700000000022,70,TRUE,TRUE
MLB-andy-pettitte-00,MLB,25,25,25,1,3.7811898000000004,70,FALSE,FALSE
MLB-angel-berroa-00,MLB,25,25,25,1,1.4808716999999998,70,TRUE,FALSE
MLB-anthony-alford-00,MLB,26,26,26,1,0.0746989,70,TRUE,TRUE
MLB-anthony-banda-00,MLB,30,30,30,1,0.27747109999999997,70,TRUE,FALSE
MLB-anthony-bass-00,MLB,34,34,34,1,0.7408250999999999,70,FALSE,TRUE
MLB-anthony-gose-00,MLB,23,23,24,2,0.3555496,70,FALSE,TRUE
MLB-anthony-lerew-00,MLB,23,22,26,5,-0.0281671,70,FALSE,TRUE
MLB-anthony-rendon-00,MLB,29,27,29,3,4.160640399999999,70,FALSE,FALSE
MLB-anthony-reyes-00,MLB,26,26,26,1,0.121789,70,TRUE,TRUE
MLB-anthony-rizzo-00,MLB,25,24,27,4,3.557352,70,FALSE,FALSE
MLB-anthony-santander-00,MLB,29,27,29,3,2.1632402999999996,70,FALSE,FALSE
MLB-anthony-swarzak-00,MLB,31,31,31,1,1.2772633999999998,70,TRUE,TRUE
MLB-antonio-bastardo-00,MLB,25,25,26,2,0.5984784,70,TRUE,FALSE
MLB-antonio-osuna-00,MLB,29,29,29,1,1.1916182,70,TRUE,FALSE
MLB-antonio-senzatela-00,MLB,26,26,26,1,1.1485341999999998,70,TRUE,TRUE
MLB-aramis-ramirez-00,MLB,34,34,34,1,3.1957424999999993,70,FALSE,FALSE
MLB-archie-bradley-00,MLB,24,24,24,1,1.2831230999999998,70,TRUE,FALSE
MLB-armando-benitez-00,MLB,26,26,26,1,1.9790531,70,FALSE,FALSE
MLB-arodys-vizcano-00,MLB,24,24,24,1,0.3969534,70,TRUE,FALSE
MLB-aroldis-chapman-00,MLB,24,24,24,1,2.0229783,70,FALSE,FALSE
MLB-asdrbal-cabrera-00,MLB,25,25,25,1,2.3441028,70,FALSE,FALSE
MLB-aubrey-huff-00,MLB,33,33,33,1,3.3328533,70,FALSE,FALSE
MLB-austin-hays-00,MLB,27,26,27,2,1.5209606999999998,70,FALSE,FALSE
MLB-austin-hedges-00,MLB,25,24,25,2,1.0928688,70,TRUE,FALSE
MLB-austin-jackson-00,MLB,25,25,25,1,2.8010331999999996,70,FALSE,FALSE
MLB-austin-kearns-00,MLB,26,26,27,2,2.3778061999999998,70,FALSE,FALSE
MLB-austin-meadows-00,MLB,24,24,24,1,2.4391662,70,FALSE,FALSE
MLB-austin-riley-00,MLB,25,24,26,3,4.0710663,70,FALSE,FALSE
MLB-austin-romine-00,MLB,29,29,30,2,0.5355901,70,FALSE,FALSE
MLB-avisal-garca-00,MLB,26,26,26,1,2.3993175,70,FALSE,FALSE
MLB-barry-zito-00,MLB,23,23,25,3,2.2091694,70,TRUE,FALSE
MLB-ben-davis-00,MLB,24,24,24,1,1.0432136,70,FALSE,FALSE
MLB-ben-grieve-00,MLB,24,24,24,1,1.4819927,70,FALSE,FALSE
MLB-ben-petrick-00,MLB,26,26,26,1,0.0648627,70,FALSE,FALSE
MLB-ben-revere-00,MLB,27,26,27,2,1.3629818999999999,70,FALSE,FALSE
MLB-ben-sheets-00,MLB,25,25,25,1,3.7895957999999994,70,FALSE,TRUE
MLB-bengie-molina-00,MLB,33,33,33,1,1.0543430999999996,70,FALSE,FALSE
MLB-benji-gil-00,MLB,28,27,28,2,0.38309550000000003,70,FALSE,FALSE
MLB-bill-bray-00,MLB,28,28,28,1,0.34313879999999997,70,FALSE,TRUE
MLB-bill-hall-00,MLB,26,25,26,2,2.9696731,70,FALSE,FALSE
MLB-bill-pulsipher-00,MLB,21,21,21,1,0.31269070000000004,70,FALSE,TRUE
MLB-bill-simas-00,MLB,24,24,24,1,0.616819,70,TRUE,FALSE
MLB-billy-ashley-00,MLB,25,25,25,1,0.049483200000000005,70,FALSE,FALSE
MLB-billy-buckner-00,MLB,25,25,25,1,0.13564709999999996,70,TRUE,TRUE
MLB-billy-butler-00,MLB,26,26,26,1,1.6154402,70,FALSE,FALSE
MLB-billy-hamilton-00,MLB,25,25,25,1,1.8198792,70,FALSE,FALSE
MLB-billy-mckinney-00,MLB,23,23,23,1,-0.018311800000000017,70,FALSE,FALSE
MLB-billy-traber-00,MLB,23,23,23,1,0.45276720000000004,70,FALSE,TRUE
MLB-billy-wagner-00,MLB,27,27,27,1,2.2913122,70,FALSE,TRUE
MLB-bj-ryan-00,MLB,28,28,30,3,2.1651531999999998,70,FALSE,TRUE
MLB-bj-upton-00,MLB,23,22,23,2,2.7010038,70,FALSE,FALSE
MLB-blaine-boyer-00,MLB,23,23,23,1,0.20315839999999996,70,FALSE,TRUE
MLB-blaine-neal-00,MLB,24,24,24,1,0.16326159999999995,70,TRUE,TRUE
MLB-blake-dewitt-00,MLB,22,22,22,1,0.7560866999999998,70,FALSE,FALSE
MLB-blake-snell-00,MLB,25,25,25,1,2.1083818,70,TRUE,TRUE
MLB-blake-swihart-00,MLB,23,23,23,1,0.28697039999999996,70,FALSE,TRUE
MLB-bo-bichette-00,MLB,23,23,24,2,3.4226913,70,TRUE,FALSE
MLB-bob-wolcott-00,MLB,22,22,22,1,0.3964456,70,TRUE,TRUE
MLB-bobby-abreu-00,MLB,26,24,30,7,4.5011274,70,FALSE,FALSE
MLB-bobby-crosby-00,MLB,24,24,25,2,1.5766713999999997,70,TRUE,FALSE
MLB-bobby-estalella-00,MLB,25,25,25,1,0.8122805999999998,70,TRUE,FALSE
MLB-bobby-parnell-00,MLB,28,28,28,1,0.8714366,70,FALSE,TRUE
MLB-bobby-seay-00,MLB,30,29,31,3,0.5597239999999999,70,TRUE,FALSE
MLB-boone-logan-00,MLB,31,31,31,1,0.4361231,70,FALSE,FALSE
MLB-brad-fullmer-00,MLB,27,27,27,1,1.1949934999999998,70,FALSE,FALSE
MLB-brad-hand-00,MLB,27,26,29,4,1.0699701,70,FALSE,TRUE
MLB-brad-keller-00,MLB,22,22,22,1,1.3530324000000002,70,FALSE,TRUE
MLB-brad-miller-00,MLB,26,23,26,4,0.7113068999999999,70,FALSE,FALSE
MLB-brad-peacock-00,MLB,29,29,29,1,1.569807,70,TRUE,FALSE
MLB-brad-penny-00,MLB,29,28,29,2,2.2900712999999997,70,TRUE,TRUE
MLB-brad-radke-00,MLB,31,31,31,1,2.5147128,70,FALSE,FALSE
MLB-brad-thomas-00,MLB,32,32,32,1,0.05843240000000002,70,TRUE,TRUE
MLB-brad-thompson-00,MLB,26,26,26,1,0.007506299999999855,70,FALSE,FALSE
MLB-braden-looper-00,MLB,33,33,33,1,1.0518926,70,FALSE,FALSE
MLB-brady-singer-00,MLB,27,25,27,3,1.222091,70,TRUE,FALSE
MLB-brandon-beachy-00,MLB,24,24,24,1,0.7064010999999999,70,TRUE,TRUE
MLB-brandon-belt-00,MLB,25,25,25,1,2.6711768,70,FALSE,FALSE
MLB-brandon-drury-00,MLB,29,29,30,2,1.4363694,70,FALSE,FALSE
MLB-brandon-finnegan-00,MLB,23,23,23,1,0.2593759,70,TRUE,TRUE
MLB-brandon-league-00,MLB,28,28,29,2,0.6725504999999998,70,FALSE,FALSE
MLB-brandon-lowe-00,MLB,26,26,26,1,2.8957995,70,FALSE,FALSE
MLB-brandon-lyon-00,MLB,27,27,27,1,0.9117869999999999,70,FALSE,FALSE
MLB-brandon-maurer-00,MLB,25,23,26,4,0.3684472999999999,70,TRUE,FALSE
MLB-brandon-mccarthy-00,MLB,27,27,27,1,1.5425247,70,TRUE,TRUE
MLB-brandon-morrow-00,MLB,26,25,26,2,1.1326418999999999,70,TRUE,TRUE
MLB-brandon-moss-00,MLB,30,29,30,2,1.5446202,70,FALSE,FALSE
MLB-brandon-nimmo-00,MLB,29,29,30,2,3.4928152,70,FALSE,FALSE
MLB-brandon-phillips-00,MLB,30,29,30,2,3.2705132,70,FALSE,FALSE
MLB-brandon-snyder-00,MLB,29,25,29,5,0.039290799999999994,70,TRUE,TRUE
MLB-brandon-wood-00,MLB,22,22,24,3,-0.28903840000000003,70,FALSE,FALSE
MLB-braxton-garrett-00,MLB,25,25,25,1,1.2999587,70,TRUE,TRUE
MLB-brayan-pea-00,MLB,29,29,29,1,0.33589799999999986,70,FALSE,FALSE
MLB-brendan-harris-00,MLB,26,26,26,1,1.2646801999999997,70,TRUE,FALSE
MLB-brendan-rodgers-00,MLB,25,25,25,1,0.9984285999999999,70,FALSE,FALSE
MLB-brent-morel-00,MLB,24,24,24,1,0.14274150000000002,70,TRUE,FALSE
MLB-brett-anderson-00,MLB,21,21,21,1,1.4694563999999999,70,FALSE,TRUE
MLB-brett-cecil-00,MLB,23,23,23,1,0.7497441,70,TRUE,TRUE
MLB-brett-lawrie-00,MLB,22,22,22,1,1.1769276,70,FALSE,FALSE
MLB-brett-myers-00,MLB,29,29,29,1,1.7895782999999998,70,TRUE,FALSE
MLB-brett-phillips-00,MLB,27,27,27,1,1.5248572000000002,70,FALSE,FALSE
MLB-brett-wallace-00,MLB,28,26,28,3,-1.260000000000705e-4,70,FALSE,FALSE
MLB-brian-anderson-00,MLB,28,27,28,2,0.9748212,70,FALSE,FALSE
MLB-brian-anderson-01,MLB,26,26,26,1,0.18673619999999996,70,TRUE,FALSE
MLB-brian-bruney-00,MLB,26,26,26,1,0.16631339999999994,70,FALSE,FALSE
MLB-brian-falkenborg-00,MLB,28,21,29,9,-0.022837499999999997,70,TRUE,TRUE
MLB-brian-flynn-00,MLB,26,26,26,1,0.1313346,70,TRUE,TRUE
MLB-brian-l-hunter-00,MLB,27,27,27,1,0.5234534,70,FALSE,FALSE
MLB-brian-matusz-00,MLB,23,23,23,1,1.1172357000000002,70,TRUE,TRUE
MLB-brian-mccann-00,MLB,24,24,24,1,5.0936646,70,FALSE,FALSE
MLB-brian-meadows-00,MLB,22,22,22,1,0.5442517,70,FALSE,FALSE
MLB-brian-roberts-00,MLB,27,27,27,1,4.0115313,70,FALSE,FALSE
MLB-brian-rose-00,MLB,23,23,24,2,0.028961899999999985,70,TRUE,TRUE
MLB-brian-schneider-00,MLB,28,27,28,2,1.1614925,70,FALSE,FALSE
MLB-bronson-arroyo-00,MLB,29,29,31,3,1.8221817999999999,70,FALSE,FALSE
MLB-bruce-chen-00,MLB,35,33,36,4,0.6719649,70,TRUE,TRUE
MLB-bruce-rondn-00,MLB,25,25,25,1,0.2321663,70,FALSE,TRUE
MLB-brusdar-graterol-00,MLB,24,24,24,1,0.919086,70,FALSE,TRUE
MLB-bryan-abreu-00,MLB,26,25,26,2,1.0025316,70,FALSE,FALSE
MLB-bryan-anderson-00,MLB,28,25,28,4,-0.012658700000000002,70,TRUE,FALSE
MLB-bryan-mitchell-00,MLB,26,23,30,8,-0.007136400000000015,70,TRUE,TRUE
MLB-bryan-rekar-00,MLB,28,28,28,1,1.1435844,70,TRUE,TRUE
MLB-bryan-shaw-00,MLB,29,29,29,1,0.8946575999999999,70,FALSE,FALSE
MLB-bryce-harper-00,MLB,22,22,22,1,6.3059493,70,FALSE,FALSE
MLB-bryse-wilson-00,MLB,25,25,25,1,0.14595839999999996,70,TRUE,FALSE
MLB-buck-farmer-00,MLB,28,28,28,1,0.4691453,70,FALSE,TRUE
MLB-buddy-carlyle-00,MLB,30,30,30,1,0.24146429999999994,70,TRUE,TRUE
MLB-burch-smith-00,MLB,34,34,34,1,0.07839839999999998,70,FALSE,FALSE
MLB-buster-posey-00,MLB,25,25,25,1,6.078665099999999,70,FALSE,FALSE
MLB-butch-huskey-00,MLB,25,25,25,1,0.6858358999999999,70,FALSE,FALSE
MLB-byron-buxton-00,MLB,23,23,23,1,2.6040978,70,FALSE,TRUE
MLB-byung-hyun-kim-00,MLB,23,23,24,2,1.6141967999999998,70,FALSE,TRUE
MLB-caleb-ferguson-00,MLB,26,26,26,1,0.833031,70,FALSE,FALSE
MLB-calvin-maduro-00,MLB,26,26,26,1,0.21117249999999993,70,TRUE,TRUE
MLB-calvin-pickering-00,MLB,24,21,27,7,0.011768699999999993,70,TRUE,TRUE
MLB-cam-bedrosian-00,MLB,24,24,24,1,0.49067459999999996,70,FALSE,FALSE
MLB-cameron-maybin-00,MLB,24,24,24,1,2.4342780999999998,70,FALSE,FALSE
MLB-carl-crawford-00,MLB,28,27,28,2,5.002214899999999,70,FALSE,FALSE
MLB-carl-edwards-jr-00,MLB,26,25,26,2,0.668159,70,FALSE,TRUE
MLB-carl-everett-00,MLB,28,28,29,2,2.8476054,70,FALSE,FALSE
MLB-carl-pavano-00,MLB,28,27,28,2,2.0569737999999997,70,FALSE,TRUE
MLB-carlos-almanzar-00,MLB,30,30,30,1,0.3303107999999999,70,TRUE,TRUE
MLB-carlos-beltrn-00,MLB,31,31,31,1,4.789875299999999,70,FALSE,FALSE
MLB-carlos-carrasco-00,MLB,30,27,31,5,2.3713010999999997,70,TRUE,TRUE
MLB-carlos-correa-00,MLB,26,26,26,1,4.110182999999999,70,FALSE,FALSE
MLB-carlos-delgado-00,MLB,28,28,28,1,5.0834238,70,FALSE,FALSE
MLB-carlos-estvez-00,MLB,31,30,31,2,0.6480202999999999,70,FALSE,FALSE
MLB-carlos-febles-00,MLB,23,23,23,1,0.5484387999999999,70,TRUE,FALSE
MLB-carlos-gmez-00,MLB,27,27,28,2,4.1715824999999995,70,FALSE,FALSE
MLB-carlos-gonzlez-00,MLB,24,24,24,1,3.4337961000000004,70,FALSE,FALSE
MLB-carlos-guillen-00,MLB,30,30,30,1,3.7566584999999995,70,FALSE,FALSE
MLB-carlos-hernndez-01,MLB,24,24,24,1,0.30909200000000003,70,TRUE,TRUE
MLB-carlos-lee-00,MLB,28,27,28,2,3.0784835999999998,70,FALSE,FALSE
MLB-carlos-marmol-00,MLB,27,27,27,1,1.7244554,70,FALSE,FALSE
MLB-carlos-martinez-02,MLB,25,23,26,4,1.6743047999999996,70,FALSE,FALSE
MLB-carlos-pena-00,MLB,29,29,29,1,3.6074955,70,TRUE,FALSE
MLB-carlos-quentin-00,MLB,25,25,25,1,2.4900518999999997,70,FALSE,FALSE
MLB-carlos-rodn-00,MLB,29,29,29,1,2.6534318,70,TRUE,TRUE
MLB-carlos-silva-00,MLB,25,25,26,2,1.0625945999999997,70,FALSE,FALSE
MLB-carlos-villanueva-00,MLB,29,29,30,2,0.4660063000000001,70,FALSE,FALSE
MLB-carlos-zambrano-00,MLB,24,22,25,4,2.4779485999999995,70,FALSE,FALSE
MLB-carson-fulmer-00,MLB,30,30,30,1,0.09995659999999999,70,TRUE,FALSE
MLB-carson-kelly-00,MLB,24,24,24,1,1.0584445,70,TRUE,FALSE
MLB-carter-capps-00,MLB,24,24,24,1,0.4821242,70,TRUE,TRUE
MLB-casey-fossum-00,MLB,24,24,24,1,0.8701300999999998,70,TRUE,TRUE
MLB-casey-kelly-00,MLB,26,26,26,1,0.029116499999999997,70,TRUE,TRUE
MLB-casey-kotchman-00,MLB,24,24,24,1,1.1498969000000001,70,TRUE,FALSE
MLB-casey-sadler-00,MLB,30,30,30,1,0.5795152,70,TRUE,FALSE
MLB-cc-sabathia-00,MLB,27,26,28,3,3.8764347999999997,70,TRUE,FALSE
MLB-cedric-mullins-00,MLB,26,26,26,1,4.113516,70,FALSE,FALSE
MLB-cesar-izturis-00,MLB,24,24,24,1,2.3049337999999993,70,FALSE,FALSE
MLB-cesar-jimenez-00,MLB,23,23,23,1,0.23807999999999999,70,TRUE,TRUE
MLB-chad-billingsley-00,MLB,23,23,25,3,1.8148123999999997,70,FALSE,FALSE
MLB-chad-bradford-00,MLB,27,27,27,1,1.3545672,70,FALSE,FALSE
MLB-chad-cordero-00,MLB,23,22,23,2,0.7055003999999999,70,TRUE,FALSE
MLB-chad-durbin-00,MLB,30,30,30,1,0.4222427999999999,70,FALSE,FALSE
MLB-chad-gaudin-00,MLB,24,24,24,1,0.6309056999999998,70,FALSE,FALSE
MLB-chad-harville-00,MLB,24,22,26,5,-0.12781579999999998,70,FALSE,FALSE
MLB-chad-hermansen-00,MLB,24,24,26,3,-0.12090820000000002,70,TRUE,FALSE
MLB-chad-kuhl-00,MLB,24,24,24,1,0.9066539999999997,70,TRUE,TRUE
MLB-chad-ogea-00,MLB,25,24,25,2,0.6980107,70,TRUE,TRUE
MLB-chan-ho-park-00,MLB,28,27,28,2,2.2118018999999998,70,FALSE,TRUE
MLB-chance-sisco-00,MLB,22,22,22,1,-0.026160600000000006,70,FALSE,FALSE
MLB-charles-johnson-00,MLB,28,28,28,1,2.7927912,70,FALSE,FALSE
MLB-charlie-culberson-00,MLB,29,29,29,1,0.6556424999999999,70,TRUE,FALSE
MLB-charlie-haeger-00,MLB,22,22,22,1,0.020141400000000004,70,FALSE,TRUE
MLB-chase-de-jong-00,MLB,24,23,26,4,-0.0487118,70,FALSE,TRUE
MLB-chase-headley-00,MLB,28,28,28,1,4.9945924999999995,70,FALSE,FALSE
MLB-chasen-shreve-00,MLB,32,32,33,2,-0.02735730000000003,70,TRUE,FALSE
MLB-cheslor-cuthbert-00,MLB,23,23,23,1,0.48653219999999997,70,TRUE,FALSE
MLB-chi-chi-gonzlez-00,MLB,29,29,29,1,0.08296859999999999,70,TRUE,TRUE
MLB-chin-hui-tsao-00,MLB,26,23,26,4,0.002826999999999996,70,TRUE,TRUE
MLB-chin-lung-hu-00,MLB,23,23,23,1,-0.06524739999999998,70,FALSE,FALSE
MLB-chipper-jones-00,MLB,26,26,30,5,5.329209599999999,70,FALSE,FALSE
MLB-chris-archer-00,MLB,26,26,26,1,2.446269,70,FALSE,FALSE
MLB-chris-carpenter-00,MLB,30,30,31,2,2.6844126,70,TRUE,TRUE
MLB-chris-carter-01,MLB,29,29,29,1,1.4990778,70,FALSE,FALSE
MLB-chris-davis-00,MLB,27,27,27,1,4.2925344,70,FALSE,FALSE
MLB-chris-flexen-00,MLB,26,26,26,1,1.1732414999999998,70,TRUE,FALSE
MLB-chris-gomez-00,MLB,27,27,27,1,0.3537846,70,FALSE,FALSE
MLB-chris-iannetta-00,MLB,34,34,34,1,0.8155293,70,FALSE,FALSE
MLB-chris-owings-00,MLB,22,22,22,1,0.2269943999999997,70,TRUE,FALSE
MLB-chris-paddack-00,MLB,23,23,23,1,0.8209071999999998,70,FALSE,TRUE
MLB-chris-parmelee-00,MLB,23,23,23,1,0.12109049999999998,70,FALSE,FALSE
MLB-chris-perez-00,MLB,26,26,26,1,0.4798571999999999,70,FALSE,FALSE
MLB-chris-ray-00,MLB,23,23,23,1,0.18777270000000001,70,FALSE,FALSE
MLB-chris-reitsma-00,MLB,27,27,27,1,0.9347028,70,FALSE,TRUE
MLB-chris-resop-00,MLB,28,28,28,1,0.32157299999999994,70,TRUE,FALSE
MLB-chris-sale-00,MLB,28,28,28,1,3.4469016,70,FALSE,TRUE
MLB-chris-snelling-00,MLB,24,24,24,1,0.07474499999999999,70,TRUE,TRUE
MLB-chris-snyder-00,MLB,27,26,27,2,0.966553,70,FALSE,FALSE
MLB-chris-stynes-00,MLB,27,27,27,1,1.1946599999999998,70,FALSE,FALSE
MLB-chris-taylor-00,MLB,26,26,27,2,2.5974422999999995,70,FALSE,FALSE
MLB-chris-tillman-00,MLB,26,25,28,4,0.9612165,70,TRUE,TRUE
MLB-chris-volstad-00,MLB,24,21,24,4,0.3618720999999999,70,TRUE,TRUE
MLB-chris-woodward-00,MLB,26,26,26,1,0.7223663999999999,70,FALSE,FALSE
MLB-chris-young-01,MLB,27,26,27,2,3.0926024999999995,70,FALSE,FALSE
MLB-christian-arroyo-00,MLB,26,26,26,1,0.4193034,70,TRUE,FALSE
MLB-christian-bethancourt-00,MLB,30,30,30,1,1.0719368999999996,70,TRUE,FALSE
MLB-christian-vzquez-00,MLB,28,28,28,1,2.072908,70,FALSE,FALSE
MLB-christian-walker-00,MLB,31,31,32,2,2.7221024999999996,70,FALSE,FALSE
MLB-christian-yelich-00,MLB,26,26,27,2,4.8969767,70,FALSE,FALSE
MLB-chuck-james-00,MLB,24,24,25,2,0.06437599999999996,70,TRUE,TRUE
MLB-cionel-prez-00,MLB,26,26,26,1,0.5715627999999999,70,TRUE,FALSE
MLB-cj-nitkowski-00,MLB,27,27,27,1,0.5046824999999998,70,FALSE,FALSE
MLB-cla-meredith-00,MLB,24,23,24,2,0.6138357000000001,70,TRUE,FALSE
MLB-clay-buchholz-00,MLB,25,25,25,1,1.1705235,70,TRUE,TRUE
MLB-clayton-kershaw-00,MLB,27,23,27,5,4.1749752,70,FALSE,TRUE
MLB-cliff-floyd-00,MLB,28,28,28,1,4.0232772,70,FALSE,FALSE
MLB-cliff-lee-00,MLB,32,29,32,4,3.7281825,70,TRUE,FALSE
MLB-clint-frazier-00,MLB,25,25,25,1,0.19482019999999994,70,FALSE,FALSE
MLB-clint-sodowsky-00,MLB,25,25,25,1,0.14040419999999998,70,FALSE,TRUE
MLB-coco-crisp-00,MLB,25,24,25,2,3.1139135999999996,70,FALSE,FALSE
MLB-cody-allen-00,MLB,26,26,26,1,1.6587675000000002,70,FALSE,FALSE
MLB-cody-asche-00,MLB,24,24,24,1,0.1566361999999999,70,FALSE,FALSE
MLB-cody-bellinger-00,MLB,23,23,23,1,5.0902524,70,FALSE,FALSE
MLB-cody-reed-00,MLB,25,25,25,1,0.101883,70,TRUE,TRUE
MLB-cody-ross-00,MLB,27,27,27,1,2.0523266999999996,70,FALSE,FALSE
MLB-colby-lewis-00,MLB,30,30,30,1,2.1023360999999996,70,TRUE,FALSE
MLB-colby-rasmus-00,MLB,23,23,23,1,2.3691826999999996,70,FALSE,FALSE
MLB-cole-hamels-00,MLB,24,24,24,1,2.5086497999999997,70,TRUE,FALSE
MLB-cole-tucker-00,MLB,26,26,26,1,-0.0507456,70,TRUE,TRUE
MLB-colin-moran-00,MLB,25,25,27,3,0.2850954,70,TRUE,FALSE
MLB-collin-balester-00,MLB,22,22,22,1,0.09838739999999999,70,FALSE,TRUE
MLB-conor-gillaspie-00,MLB,26,26,26,1,0.8077590000000001,70,FALSE,FALSE
MLB-conor-jackson-00,MLB,26,26,26,1,1.6447098999999998,70,FALSE,TRUE
MLB-corbin-burnes-00,MLB,26,26,27,2,2.8668153,70,TRUE,FALSE
MLB-corey-hart-00,MLB,25,25,25,1,2.3617638,70,FALSE,FALSE
MLB-corey-knebel-00,MLB,25,25,25,1,1.8649301999999999,70,FALSE,FALSE
MLB-corey-patterson-00,MLB,24,24,24,1,3.0925380000000002,70,FALSE,FALSE
MLB-corey-seager-00,MLB,22,22,23,2,3.5875205999999995,70,TRUE,TRUE
MLB-cory-bailey-00,MLB,30,30,30,1,0.5995815999999999,70,TRUE,FALSE
MLB-cory-spangenberg-00,MLB,24,24,24,1,0.9060287999999999,70,TRUE,TRUE
MLB-craig-kimbrel-00,MLB,29,29,29,1,1.9160072999999997,70,FALSE,FALSE
MLB-cristhian-adames-00,MLB,27,27,27,1,-0.04454340000000001,70,TRUE,FALSE
MLB-cristian-guzman-00,MLB,23,23,23,1,1.2210096999999993,70,FALSE,FALSE
MLB-cristian-javier-00,MLB,25,25,25,1,1.4045889,70,FALSE,FALSE
MLB-cristian-pache-00,MLB,24,24,25,2,-0.028989200000000104,70,FALSE,FALSE
MLB-csar-hernndez-00,MLB,26,26,26,1,2.1941933,70,FALSE,FALSE
MLB-curtis-goodwin-00,MLB,24,24,24,1,0.0811944,70,FALSE,FALSE
MLB-curtis-granderson-00,MLB,26,26,26,1,5.099390799999998,70,FALSE,FALSE
MLB-dakota-hudson-00,MLB,27,27,27,1,0.3970146,70,TRUE,TRUE
MLB-dallas-braden-00,MLB,26,26,26,1,1.4057008,70,TRUE,TRUE
MLB-dallas-mcpherson-00,MLB,24,24,24,1,0.17149460000000002,70,TRUE,FALSE
MLB-damian-jackson-00,MLB,26,26,26,1,1.4239523999999997,70,FALSE,FALSE
